Text,Title,Source,Category,ChunkIndex,LastCrawled
"Academic Council
Pro Vice Chancellor
Director (Coordination)
Dr. Md. Zulfiqur Rahman
Registrar, United International University
Master of Arts in Diplomacy and Administration of International Organizations, University of Paris, France (1994)
MBBS, Rajshahi Medical College, Rajshahi, Bangladesh (1985)
Ambassador of Bangladesh to Turkey (with concurrent accreditation to Azerbaijan, Bulgaria, and Georgia), South Korea, and Brazil (with concurrent accreditation to Argentina, Bolivia, Chile, Cuba, Paraguay, Uruguay, and Venezuela).
Secretary, Ministry of Foreign Affairs, Government of Bangladesh
Office of the Registrar United International University United City, Madani Avenue,  Badda, Dhaka 1212, Bangladesh. Phone: +88 09604-848-848
Email: registrar@uiu.ac.bd , zulfiqur@uiu.ac.bd",Registrar - United International University (UIU),https://www.uiu.ac.bd/authorities/registrar/,general,0,2026-06-16T08:12:44.819826
"Explore the career opportunities we have at United International University (UIU)
UIU IS AN EQUAL OPPORTUNITY EMPLOYER
Professor Civil Engineering
Department of Civil Engineering
Associate Professor Civil Engineering
Department of Civil Engineering
Lecturer Civil Engineering
Department of Civil Engineering
Office of the Registrar
Assistant Professor Pharmacy
Department of Pharmacy
Lecturer Pharmacy
Department of Pharmacy
Associate Professor EEE
Department of Electrical and Electronic Engineering
Assistant Professor EEE
Department of Electrical and Electronic Engineering
Department of Electrical and Electronic Engineering
Professor Microbiology and Immunology
Microbiology and Immunology
Associate Professor Microbiology and Immunology
Microbiology and Immunology",Careers Archive - United International University (UIU),https://www.uiu.ac.bd/career/,general,0,2026-06-16T08:12:47.351618
"Admission Open For Spring 2026 Our mission is to deliver high-quality education and hands-on practical training to prepare graduates in the field of Data Science for the technological challenges of the 21st century. We are committed to fostering students' development in learning ethics, promoting professional conduct, cultivating critical thinking skills, and honing collaborative abilities within a team setting. Our thriving residential campus is home to a community of creative and accomplished people from around the world. Applicants will be required to sit for an admission test to judge their abilities and aptitude for the program. The test will be held as arranged by the university. The admission test will cover the following areas: 1. Language and Communication 1. Language and Communication There are 21 fully functional computer laboratories, each equipped with up to 35-36 Dell PCs with Intel Core-i7 processors, 16GB RAM, and 256GB-512GB SSD disk storage. In addition to these, there are 5 (five) fully equipped hardware-based IoT and Microprocessor labs with state-of-the-art equipment readily available for teaching-learning and experiments. The curriculum has been developed with input from local and international academic and industry experts to meet international and national benchmark requirements. The faculty pool consists of 16 full-time members with PhDs from North America, Europe, Japan, Korea, and Australia, experts in the key areas of data science and the subjects relevant to Industry 4.0. June 9, 2026 On-line Course Evaluation Spring 2026 TRIMESTER May 16, 2026 Revised Exam Routine Template_ Summer 2026 Trimester May 9, 2026 BSDS Course Offerings (Summer 26) May 9, 2026 Advisors List Summer 2026 May 2, 2026 BSDS Course Offerings Summer 2026 April 26, 2026 Course Withdraw Notice – Spring 2026 Trimester December 2, 2024 Internship in Spring 2025 for SoBE & SoSE December 2, 2024 October 8, 2025 4:00 pm Open Trial for “Vice Chancellor Cup Football Tournament 2025 – Season 3″ Venue: UIU Football Ground October 8, 2025 4:00 pm Venue: UIU Football Ground August 15, 2024 12:00 am Quia dolore enim dol. Venue: Optio laboris accus August 15, 2024 12:00 am Venue: Optio laboris accus July 10, 2024 2:30 pm Workshop on Speak Bold: Turning Stage Fright into Confidence Venue: July 10, 2024 2:30 pm April 21, 2024 UIU Hosts Iftar and Doa Mahfil to Mark Ramadan Sanguinity September 14, 2023 Professor of Data Science touches a new milestone! September 14, 2023 September 14, 2023 MoU Between CAIR, UIU, and Nodes",UIU - BSc in Data Science,https://datascience.uiu.ac.bd/,general,0,2026-06-16T08:12:48.390011
"on Speak Bold: Turning Stage Fright into Confidence Venue: July 10, 2024 2:30 pm April 21, 2024 UIU Hosts Iftar and Doa Mahfil to Mark Ramadan Sanguinity September 14, 2023 Professor of Data Science touches a new milestone! September 14, 2023 September 14, 2023 MoU Between CAIR, UIU, and Nodes Digital Ltd to Advance Robotics Research and Innovation September 14, 2023 August 26, 2023 Why Data Science?",UIU - BSc in Data Science,https://datascience.uiu.ac.bd/,general,1,2026-06-16T08:12:48.390011
"Continuing Education
Quest For Excellence
From different centers and institutes UIU offers over 40 short professional courses.
Center for development of IT Professionals (CDIP) has established in United International University (UIU) with the goal to prepare or develop the engineering students properly for fitting themselves in to industry.
United International University (UIU) has become the eleventh Cisco Networking Academy in June 2007 under Cisco Systems, a world-renowned company that designs, manufactures and sells networking equipment.
The school of business has established itself a very prosperous academic place. It is successfully producing industry standard graduates. The school has also emphasized on developing research & training activities
VLSI Training Academy also known as VTA, is the professional chip designing academy under United International University. VTA is the first training academy for VLSI and analog IC design",Continuing Education - United International University (UIU),https://www.uiu.ac.bd/continuing-education/,general,0,2026-06-16T08:12:49.169333
"Office of the Vice Chancellor
Office of the Treasurer
Office of the Registrar
Office of The Controller of Examinations
Directorate of Career Counselling & Student Affairs
Center For International Affairs and Cooperation (CIAC)
Public Relations Office
Admissions Office
Finance & Accounts
Shaheed Irfan Library
Center for IT Services",Offices Archive - United International University (UIU),https://www.uiu.ac.bd/offices/,general,0,2026-06-16T08:12:50.552042
"Admission Test Procedure Admission Test Result Admission Requirements Date of Admission Test Admission Procedure Direct Admission Notice Credit Transfer to UIU Undergraduate Programs Admission & Registration Procedure Graduate Programs Admission Test Syllabus Admission Advertisements Tuition Fees & Payment Policies Scholarship, Tuition and Other Fees, Waiver Policy Payment Policies Payment Procedure Tuition Fees & Waivers Scholarship, Tuition and Other Fees, Waiver Policy Payment Policies Payment Procedure Tuition Fees & Waivers Admission Test Dates for Summer 2026 Trimester Undergraduate Admission Graduate Admission Admission dates for Fall 2026 Semester A. Instructions: 1. Every student must sit for the Admission Test, as follows: (a) Interview Only: Students who have GPA 5.00 in HSC or equivalent exams, 4 A’s in O-Level (with a minimum GPA of 2.5 in O-Level and 2.0 in A-Level), or a minimum SAT-I score of 1000 (with valid SSC/O-Level and HSC/A-Level qualifications) will be required to appear only for the interview. (b) Written Test and Interview: All students will have to sit for written test and appear at interview except those mentioned in (a). 2. Candidates must have passed HSC/Diploma or equivalent exams/A-level within five (5) years of the result publication to be eligible to apply for any undergraduate program (except B.Phram). If the study gap exceeds five years, the applicant must submit a written application stating the reason. The concerned authority will review the case and make a decision accordingly. Such students will have to sit for both the written admission test and the interview. 3. Students from HSC/Diploma or equivalent exams/ A-Level backgrounds whose results have not yet been published are also eligible to sit for the admission test and interview under the “appeared” category. However, he/she must submit the final result before admission at UIU. Without the HSC/Diploma or equivalent examination/A-Level final result, no admission will be granted. 4. Acceptable score in UIU admission test. Successful applicants must complete admission procedures within a specified date, which will be mentioned in the Admission Test Result notification. B. Admission Test Syllabus i. Undergraduate Admission Test Procedure and Syllabus: Click here ii. Graduate Admission Test Syllabus MBA : A One-hour admission test consisting of three sections (i) Multiple-choice questions in English (Grammar, Reading Comprehension), (ii) Multiple-choice questions in Mathematics (Quantitative, Arithmetic, Elementary Algebra, Commonly known concepts of Geometry), (iii) Short Essay writing. EMBA, MSCSE, MSECO & MDS : Students are required to attend Viva Voce and shall have to bring all",Date of Admission Test - United International University (UIU),https://www.uiu.ac.bd/admission/admission-notice/,admission,0,2026-06-16T08:12:51.306820
"test consisting of three sections (i) Multiple-choice questions in English (Grammar, Reading Comprehension), (ii) Multiple-choice questions in Mathematics (Quantitative, Arithmetic, Elementary Algebra, Commonly known concepts of Geometry), (iii) Short Essay writing. EMBA, MSCSE, MSECO & MDS : Students are required to attend Viva Voce and shall have to bring all Academic Certificates, Transcripts & Job Experience Certificates at the time of Viva Voce. * UIU reserves the right to change the policies, fees, curricula, or any other matters without any prior notice. * Collection of Admission Form : Admission Form is available at UIU Admission Office in working days ( Saturday to Wednesday ) between 9:00 AM to 4:00 PM. on payment of Tk. 1000/= (non-refundable) for one school. An additional fee of Tk. 500/- will be charged for each extra school. Online Application: https://admission.uiu.ac.bd/ The students who graduated from the Universities mentioned are not eligible to apply for admission America Bangladesh University Darul Ihsan University Queens University IBAIS University",Date of Admission Test - United International University (UIU),https://www.uiu.ac.bd/admission/admission-notice/,admission,1,2026-06-16T08:12:51.306820
"(EO 021) Request for Grade I (incomplete)
Address Changing Form
Alumni Waiver (EO 027)
Alumni’s Sibling Waiver (EO 028)
Application for Admission Cancellation
Application for Trimester /Semester Drop
Application form for the Service of Transportation
Cash/Purchase Requisition Form
Change Control Request Form for Software/Automation (CITS-001)
Clearance Form for Faculty
Clearance Form for Staff
Course Waiver (EO 022)
Course Withdrawal Form (EO 029)
Credit Transfer (EO 023)
Department Change Form (EO 011-2)
Grade Change Appeal Form
ID Caution Fee Refund application
Internship Registration  Form (Fall 2020)
Late Registration Application Form (EO 031)
Leave Form (General) for Faculty
Leave Form (General) for Admin Personnel
Leave Form (Maternity Leave) for Admin Personnel
Leave Form (Maternity Leave) for Faculty
Leave Form (Station Leave-Admin)
Leave Form (Station Leave-Faculty)
Office/Dept. Requisition Form
Providing Documents in Sealed Envelope
Refund of Extra Money application
Requisition of equipment’s for Seminar/Workshop/Program
Requisition to PRO & Comms for Program Coverage
Scholarship Certificate application
Server Requisition Form (CITS-002)
Vehicle Requisition Form
Reimbursement of Non-Indexed Conference/Seminars/ Workshop
Reimbursement of Membership Fee of Professional Body
Reimbursement of the Registration Fee for Publishing Paper(s) in Scopus-indexed Conference for Students
Reimbursement of the Registration Fee & other Expenses for Publishing Paper(s) in Scopus-indexed Conference
Reimbursement of Expenses for publishing article in a Scopus-indexed Journal
Reward for publishing article in a Scopus-indexed Journal",Necessary Forms - United International University (UIU),https://www.uiu.ac.bd/necessary-forms/,general,0,2026-06-16T08:12:52.403260
"Welcome to BSS in Environment and Development Studies Sustainable Development is a challenge of the moment. The youth are expected to lead the sustainable development movement. There is no alternative to interdisciplinary knowledge and competency in leading Sustainable Development. Besides theoretical ground, an empirical understanding of the three main ‘Pillars of Sustainable Development: Environment, Social, and Economic Development’ is crucial. Program offered by the Department Environment and Development Studies in UIU nourishes you to grow as a compatible young leader to reconstruct a knowledge-based sustainable society. The graduates in Environment and Development Studies from UIU will have employment opportunities in the government organizations, banks and financial institutions, education and research institutions, non-government and private organizations, NGOs, INGOs, industries, electronic and print media, power sector organizations, and in various sectors in the national and international domain. The Cogs That Turn The Wheels Of Our Success The mission of UIU is to create excellent human resources with intellectual, creative, technical, moral and practical skills to serve community, industry and region. Professor, Department of Environment & Development Studies Dr. Sharif Ahmed Mukul Associate Professor, Department of Environment & Development Studies Dr. Shantanu Kumar Saha Associate Professor, Department of Environment & Development Studies Dr. Naima Ansar Khan Associate Professor, Department of Environment & Development Studies Mr. Oliver Tirtho Sarkar Assistant Professor (Category 2), Department of Environment & Development Studies Ms. Taniah Mahmuda Tinni Assistant Professor (Category 2), Department of Environment & Development Studies Ms. Jemima Jahan Meem Lecturer, Department of Environment & Development Studies Ms. Mallika Datta Lecturer, Department of Environment & Development Studies Dr. Sabrina Islam Assistant Professor (Category 1), Department of Environment & Development Studies Mr. Md. Mizanur Rahman Assistant Professor (Category 2), Department of Environment & Development Studies Immerse in UIU's Campus Life: Experience Our Dynamic Community through Cultural Events, Clubs, Sports, and Social Activities. Discover, Participate, and Enrich Your University Journey! Changed the date of Final Exam Spring 2026_ EXAM TEMPLATE FOR SPRING 2025 TRIMESTER Notice Regarding Resumption of Academic Activities Revised Notice on Tuition Fee Waiver for the Current Trimester/Semester HOLIDAY NOTICE: SHUBHO JANMASHTAMI Open Trial for “Vice Chancellor Cup Football Tournament 2025 – Season 3″ Mollit maxime cumque. Workshop on Speak Bold: Turning Stage Fright into Confidence Discover the Latest: Dive into UIU's Current News, Featuring Exciting Developments, Achievements, and Stories. Be in the Know with Our University's Vibrant Community and Events. News UIU Hosts Iftar and Doa",UIU - Department of EDS,https://eds.uiu.ac.bd/,general,0,2026-06-16T08:12:53.423459
"Cup Football Tournament 2025 – Season 3″ Mollit maxime cumque. Workshop on Speak Bold: Turning Stage Fright into Confidence Discover the Latest: Dive into UIU's Current News, Featuring Exciting Developments, Achievements, and Stories. Be in the Know with Our University's Vibrant Community and Events. News UIU Hosts Iftar and Doa Mahfil to Mark Ramadan Sanguinity April 21, 2024 The mission of UIU is to create excellent human resources with intellectual, creative, technical, moral and practical skills to serve community, industry and region.",UIU - Department of EDS,https://eds.uiu.ac.bd/,general,1,2026-06-16T08:12:53.423459
"Upcoming Conference
Research Projects
UIU Research Grant Research Grants 2016
Research Grants 2016
UIU Research Grant
United International University (UIU) has taken a pioneering initiative to provide Research Fund for its faculty members to conduct quality research activities and set examples for other institutions. An initial annual budget of Tk. 10,000,000 (1 Crore) has been allocated for this purpose.
Research proposals will be invited twice a year to award funds in January and July every year (Tk. 5,000,000 for each call). The maximum allocated fund for a particular project will not exceed Tk. 1,200,000 for a 2-year project. Smaller projects with duration between 1 to 2 years or less than 1 year will be allocated a budget proportionate to their time duration.
A Selection Committee has been formed comprising of the Vice Chancellor as its Chairman and Pro-Vice Chancellor and Deans of two Schools as its member to evaluate the Project Proposals as well as to select the research projects for awarding the grant.
Completed Project",UIU Research Grant - United International University (UIU),https://www.uiu.ac.bd/research/uiu-research-grant/,research,0,2026-06-16T08:12:54.264641
"Admission Open For Summer 2026 UIU MARINER Team Secured 1st in Asia & 5th in the World at MATE ROV World Championship 2025. The ‘UIU ASCEND’ team from United International University (UIU) won 2nd place in Asia and 7th place in the World at the CanSat Competition 2025. UIU team secured 11th position in world and 4th among the Asian countries. We aim to provide quality education & on hand practical training to equip the graduates of EEE to face technological challenges of the 21st century, and to develop students in learning ethics, professional conduct, critical thinking and working in a group. We aim to provide quality education & on hand practical training to equip the graduates of EEE to face technological challenges of the 21st century, and to develop students in learning ethics, professional conduct, critical thinking and working in a group. Last date of application: April 22, 2026 Currently the EEE department offers B.Sc. degree in the following area: 1. Electrical and Electronic Engineering (EEE) 1. Electrical and Electronic Engineering (EEE) Sponsored Projects Sponsored Projects Undergraduate Projects Undergraduate Projects Dept publication Dept publication UIU has established a financial award scheme to attract and retain meritorious students. Prospective Career Tracks The EEE department offers specialized career paths aligned with industry demands, preparing students for success in cutting-edge technological fields. Embedded Systems Design and develop embedded systems for IoT, robotics, and automation applications. Master chip design and semiconductor technology for next-generation electronic devices. Specialize in renewable energy, smart grids, and sustainable power generation. United International University (UIU) is acclaimed for its educational quality, boasting notable rankings and recognitions in higher education, reflecting its commitment to academic and research excellence on both a national and global scale. June 14, 2026 Exam Routine_Summer 2026_EEE June 13, 2026 Advising (Time & Section Selection): Summer 2026 Trimester June 13, 2026 Class Routine Summer 2026 BSEEE June 6, 2026 Schedule of Capstone Project Presentations & Project Show for Spring 2026 May 18, 2026 COURSE EVALUATION For SPRING 2026 May 6, 2026 NOTICE for Course Pre-Advising, Summer 2026 Trimester May 10, 2026 Seminar on “EEE ENTREPRENEURS: CONFRONTING THE ENERGY CRISIS, SECURING THE FUTURE” April 11, 2026 Shahriar Ahmed Chowdhury, Director, Centre for Energy Research of Department of EEE, UIU has published four Opinions recently in the Daily Star on 27th April, 2026, in the Dhaka Tribune on 12th April 2026, in the New Age on 8th",UIU - Department of EEE,https://eee.uiu.ac.bd/,general,0,2026-06-16T08:12:56.261202
"CONFRONTING THE ENERGY CRISIS, SECURING THE FUTURE” April 11, 2026 Shahriar Ahmed Chowdhury, Director, Centre for Energy Research of Department of EEE, UIU has published four Opinions recently in the Daily Star on 27th April, 2026, in the Dhaka Tribune on 12th April 2026, in the New Age on 8th April, 2026 and in the Business Standard on 6th April, 2026 on power and energy sector of Bangladesh. March 11, 2026 Departmental Orientation (EEE & me)_Spring 2026 March 9, 2026 EEE-Project show Fall-2025 January 19, 2026 IEEE UIU Student Branch Hosts Digitally Assisted Flexible Low-Jitter Frequency Generation for Next-Generation Communication Systems January 19, 2026 January 10, 2026 IEEE UIU Student Branch Hosts Global Research Seminar on Next-Gen Semiconductors January 10, 2026 7th International Conference on the Developments in Renewable Energy Technology “Together for our planet” from Cop 26, was attended by 120 world leaders and over 40,000 registered participants, including 22,274 party delegates, 14,124 observers and 3,886 media representatives to consider the possible options to save our planet from global warming. They agreed to do the followings: Recognizing the emergency related to global warming, leaders in […]",UIU - Department of EEE,https://eee.uiu.ac.bd/,general,1,2026-06-16T08:12:56.261202
"Academic Council
Pro Vice Chancellor
Director (Coordination)
Prof. Dr. Md. Abul Kashem Mia
B.Sc. Engg. (EEE, BUET),  M.Sc. Engg. (CSE, BUET) M.S, Tohoku University, Japan Ph.D, Tohoku University, Japan
Office of the Vice Chancellor United International University United City, Madani Avenue,  Badda, Dhaka 1212, Bangladesh. Phone: +88 09604-848-848 vc@uiu.ac.bd",Vice Chancellor - United International University (UIU),https://www.uiu.ac.bd/authorities/vice-chancellor/,administration,0,2026-06-16T08:12:57.801649
"Proctorial Rules Code of Conduct for the UIU Students The vision of United International University is to become the center of excellence in teaching and research in the South Asian region. The mission of UIU is to produce excellent human capital with intellectual, creative, technical, moral and practical skills of the highest possible level. To develop a united, interactive, involving and a caring relationship among teachers, students, guardians and employers UIU is committed to maintain proper academic environment in its premises. Students are expected to observe the general rules of discipline, honesty, punctuality, and respect the rights of others within the premises. Students of UIU are expected to abide by the following code of conduct and avoid committing the misconducts: Code of Conduct regarding Wearing of Dresses at University Campus: It is expected that all students of UIU would wear decent dresses consistent with our culture. Wearing shorts or sleeveless dress is strictly prohibited at university campus for a male or female student. A female student is expected to wear long and loose dresses at university campus. Code of Conduct regarding Male and Female Student Relationship: It is expected that the relationship between male and female students should be such that no nuisance or untoward incident occurs at university campus. The relationship between male and female students should be friendly but would not cross the limit of decency. Students of the opposite sex should avoid touching each other (like holding hands etc.). Academic Misconduct: Unfair means at the examination by any method or means. Helping other students to adopt unfair means during the examination. Reproducing the work of others as one’s own work. Fabrication or the falsification of any event /information. Social Misconduct: Abusive or disorderly conduct. Sexual harassment and obscenity in any form. Physical assault in any form. Direct or indirect threat or coercion. Verbal, non verbal, mental, and/or physical harassment. Participation in any activity that may disrupt any function of the University. Uploading of indecent pictures or making indecent and untruthful comments via any website like facebook, twitter, messenger, email etc. Association with any social, political, religious, or any other organization connected with activities endangering/ likely to endanger the security of life & property of the citizens or of the state is strictly prohibited. Property Damage: Willful damage or destruction of the University property. Acts Forbidden on the Campus: Smoking inside the campus is strictly prohibited. Possession or",Code of Conduct - United International University (UIU),https://www.uiu.ac.bd/academics/proctorial-committee/code-of-conduct/,academics,0,2026-06-16T08:12:58.621455
"any other organization connected with activities endangering/ likely to endanger the security of life & property of the citizens or of the state is strictly prohibited. Property Damage: Willful damage or destruction of the University property. Acts Forbidden on the Campus: Smoking inside the campus is strictly prohibited. Possession or use of alcoholic drinks, narcotic drugs etc. are prohibited. Possession of weapons and firearms is not allowed on the Campus. Disobedience to Lawful Authority: Disobedience, interference, resistance or failure to comply with the direction of University personnel on duty. Unauthorized entry. Involvement in any kind of theft or misappropriation. Unlawful Possession of University belongings. Damaging and stealing library books, laboratory equipments or any other property. The following are the representative types of penalties and sanctions that may be imposed on a student found guilty of violating the code of conduct of the University: Warning in the form of written or verbal notice. Cancellation of the exam and/or assignment for academic misconduct. Expulsion for one or more Trimesters. Expulsion from the university.",Code of Conduct - United International University (UIU),https://www.uiu.ac.bd/academics/proctorial-committee/code-of-conduct/,academics,1,2026-06-16T08:12:58.621455
"Admission Test Procedure
Admission Test Result
Admission Requirements
Date of Admission Test
Admission Procedure
Direct Admission Notice
Credit Transfer to UIU
Undergraduate Programs
Admission & Registration Procedure
Graduate Programs
Admission Test Syllabus
Admission Advertisements
Tuition Fees & Payment Policies Scholarship, Tuition and Other Fees, Waiver Policy Payment Policies Payment Procedure Tuition Fees & Waivers
Scholarship, Tuition and Other Fees, Waiver Policy
Payment Policies
Payment Procedure
Tuition Fees & Waivers
Following rules will be applicable for students who would like to transfer to UIU:
Concerned Dean will decide the program of a university from which credit transfer will be accepted.
Admission test is required
Admission fee has to be paid.
Department decides which courses will be transferred/waived.
The minimum grade in a transferred/waived course should be “B”.
Residency requirement: minimum of 50% credits have to be completed at UIU.
Disciplinary verification of such credit transferred students has to be made from their respective former Universities.
Undergraduate Programs
Graduate Programs
Admission Requirements
Admission Procedure
Direct Admission Notice
International Students
Admission Test Result",Credit Transfer to UIU - United International University (UIU),https://www.uiu.ac.bd/admission/credit-transfer-to-uiu/,admission,0,2026-06-16T08:12:59.929945
"Admission Test Procedure
Admission Test Result
Admission Requirements
Date of Admission Test
Admission Procedure
Direct Admission Notice
Credit Transfer to UIU
Undergraduate Programs
Admission & Registration Procedure
Graduate Programs
Admission Test Syllabus
Admission Advertisements
Tuition Fees & Payment Policies Scholarship, Tuition and Other Fees, Waiver Policy Payment Policies Payment Procedure Tuition Fees & Waivers
Scholarship, Tuition and Other Fees, Waiver Policy
Payment Policies
Payment Procedure
Tuition Fees & Waivers
Summer 2026 Trimester / Fall 2026 Semester",Admission Test Result - United International University (UIU),https://www.uiu.ac.bd/admission/admission-test-result/,admission,0,2026-06-16T08:13:01.918200
"Visit: gmail.com
Enter your official email address which is provided by UIU and click next.
Enter your password provided by UIU and click next. If you did not have the password please contact us at cits@admin.uiu.ac.bd
Tutorial: Click Here .
Visit: ucam.uiu.ac.bd
Enter login ID (login ID is your student ID) and click Send Reset Link
After click Send Reset Link, a password reset will be sent to your official email address, login your email and browse the mail and click the link.
After clicking the link, this window will open. Set your own password from here.
Visit: elms.uiu.ac.bd
Click on “Lost password”
Enter your username in the search box ( NB : Your username is your student ID ) and click search.
After that, click Continue and check your official email address (ex: jhon203000@bscse.uiu.ac.bd)
Open mail and click the reset link.
Set your password and click “Save Changes”
Tutorial: Click Here
For any query, contact at cits@uiu.ac.bd.",E-Resources - United International University (UIU),https://www.uiu.ac.bd/e-resources-2/,general,0,2026-06-16T08:13:02.649413
"Academic Council
Pro Vice Chancellor
Director (Coordination)
Pro Vice Chancellor
Office of the Pro Vice-Chancellor United International University United City, Madani Avenue,  Badda, Dhaka 1212, Bangladesh. Phone: +88 09604-848-848 provc@uiu.ac.bd",Pro Vice Chancellor - United International University (UIU),https://www.uiu.ac.bd/authorities/pro-vice-chancellor/,administration,0,2026-06-16T08:13:03.721376
"Admission Open For Spring 2026
Applicants will be required to sit for an Admission Test designed to judge their abilities and aptitude for the program. The Test will be held as arranged by the University. The Admission Test will be held on the following three areas:
1. Language and Communication
1. Language and Communication
The degree requirements of B.Sc. in Biotechnology and Genetic Engineering will be as follows:
1. Completion of 140.0 credit hours.
1. Completion of 140.0 credit hours.
2. Passing of all courses individually and maintaining a minimum CGPA of 2.00.
2. Passing of all courses individually and maintaining a minimum CGPA of 2.00.
UIU is going to expand its academic arena in the field of biomedical research and healthcare industries. The establishment of “The Department of Biotechnology and Genetic Engineering” as a new department under the School of Life Sciences will be an excellent addition to contribute in biomedical research and education.
United International University (UIU) is acclaimed for its educational quality, boasting notable rankings and recognitions in higher education, reflecting its commitment to academic and research excellence on both a national and global scale.
May 24, 2026 Revised Class Routine for Summer 2026 Trimester, BGE
May 20, 2026 Revised Mid/Final Exam Template for Summer 2026 Trimester, BGE
May 17, 2026 BGE Mid/Final Exam Template for Summer 2026 Trimester
May 17, 2026 BGE Pre-Advising Rules and Guidelines for Summer 2026
April 11, 2026 BGE Mentor’s List, Spring 261 Batch
January 4, 2026 BGE Mid/Final Exam Template for Spring 2026 Trimester
November 17, 2024 Bachelor of Science in Biotechnology and Genetic Engineering (BSBGE) Mid-Term Exam Schedule – Fall 2024 Semester
November 17, 2024
December 13, 2025 Biotech Seminar on “Decoding Brain Function in Health and Disease Using Single-Cell Multiomics.”
December 13, 2025
October 8, 2025 4:00 pm Open Trial for “Vice Chancellor Cup Football Tournament 2025 – Season 3″ Venue: UIU Football Ground
October 8, 2025 4:00 pm
Venue: UIU Football Ground
April 21, 2024 UIU Hosts Iftar and Doa Mahfil to Mark Ramadan Sanguinity",Home Page - UIU - Department of Biotechnology and Genetic Engineering,https://bge.uiu.ac.bd/,general,0,2026-06-16T08:13:04.805680
"Academic Council
Pro Vice Chancellor
Director (Coordination)
Hasan Mahmood Raja
Chairman, Board of Trustees, United International University
Office of the Chairman United International University United City, Madani Avenue,  Badda, Dhaka 1212, Bangladesh. Phone: +88 09604-848-848
Message from Chairman
On the eve of its 45th anniversary, united group modestly presents its newest and most promising venture in the shape of United International University. With a heartfelt desire to promoting our ideals into the fields of education and research, United International University is poised to become an instant celebrity in the field of higher education. Built with the vision of producing the graduates of the new millennium with the dexterity and maturity the nation requires – this endeavor heralds our continued commitment to the people of Bangladesh.
It is our expectation that United International University will bring a new era in the field of higher education. It will provide the nation and the global economy with a fresh and continuous combination of highly skilled graduates ready and willing to meet and exceed all professional opportunities in all fields of involvement. The will and determination of United Group, coupled with the team of local and foreign experts and educational partners and skilled lineup of professionals and educationists will help us to carry our dreams onward..
As we continue to progress to meet the challenges and goals of today, we will maintain our vigil for the challenges of tomorrow. Through this journey Insha-Allah our will and commitment to our cause will remain steadfast.
Hasan Mahmood Raja Chairman of the Board of Trustees",Chairman - United International University (UIU),https://www.uiu.ac.bd/authorities/chairman/,general,0,2026-06-16T08:13:05.667372
"We evolve with technology The CSE Department of UIU has been involved in several projects in last five years including projects under Thrust/Emerging Areas, Modernization and Removal of Obsolescence, Industry-Institution Interaction. Undergraduate Program Bachelor of Science in Computer Science and Engineering primarily involves the study of a number of core courses, which every CSE graduate should know, and a significant number of courses from specialized areas. Graduate Program UIU has been running its M.Sc. in Computer Science and Engineering program since its inception and has attracted not only fresh undergraduates but also a handful number of ICT professionals from the industry. United International University (UIU) is acclaimed for its educational quality, boasting notable rankings and recognitions in higher education, reflecting its commitment to academic and research excellence on both a national and global scale. Discover Our Dedicated CSE Faculty: A Team of Expert Educators and Researchers Committed to Excellence in Teaching and Innovation at United International University's Computer Science and Engineering Department. The Department of Computer Science and Engineering faculty members are an impressive group, bearing the academic tradition of higher excellence. World renowned, they are engaged in ground-breaking research. Further, they are so attuned to what’s happening in business that they are shaping its future. Dr. Md. Abul Kashem Mia Vice Chancellor, Office of the Vice Chancellor Dr. Hasan Sarwar Professor, Dept. of CSE Dr. Mohammad Nurul Huda Professor, Dept. of CSE Dr. Khondaker Abdullah -Al-Mamun Professor, Dept. of CSE Dr. A.K.M. Muzahidul Islam Professor, Dept. of CSE Dr. Md. Motaharul Islam Professor, Dept. of CSE Dr. Al-Sakib Khan Pathan Professor, Dept. of CSE Dr. Muhammad Nomani Kabir Professor, Dept. of CSE Dr. Md. Shohrab Hossain Professor, Dept. of CSE Dr. Dewan Md. Farid Professor, Dept. of CSE Immerse in UIU's Campus Life: Experience Our Dynamic Community through Cultural Events, Clubs, Sports, and Social Activities. Discover, Participate, and Enrich Your University Journey! Full Time Teachers The mission of UIU is to create excellent human resources with intellectual, creative, technical, moral and practical skills to serve community, industry and region. Kamrul Islam Shahin It’s still like a dream. The day I accomplished my goal by finishing my studies, all the struggles of the past years seemed nothing. My hard work showed its result finally. When I started my educational journey with United International University (UIU), the path seemed dark, confusing and quite uncertain. I never thought that it would turn",Home - UIU - Department of CSE,https://cse.uiu.ac.bd/,general,0,2026-06-16T08:13:06.832906
